,Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Year,Latitude,Longitude,Geoid
21309,M172339,0 Block Of Harvard  Street,San Francisco,CA,94112.0,09/18/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/24/2022,9.0,Excelsior,"(37.728571632311485, -122.42154325224088)",2017,37.728571632311485, -122.42154325224088,06075025600
21336,M170606,300 Block Of Victoria  Street,San Francisco,CA,94132.0,03/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/16/2022,11.0,Oceanview/Merced/Ingleside,"(37.717017358889656, -122.46540070397693)",2017,37.717017358889656, -122.46540070397693,06075031302
21444,M170412,1200 Block Of 32nd  Avenue,San Francisco,CA,94122.0,02/24/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/22/2022,4.0,Sunset/Parkside,"(37.76388722143464, -122.49118875513003)",2017,37.76388722143464, -122.49118875513003,06075032700
21578,M172123,1600 Block Of 22nd  Avenue,San Francisco,CA,94122.0,08/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/14/2022,4.0,Sunset/Parkside,"(37.756898905780375, -122.4798120503156)",2017,37.756898905780375, -122.4798120503156,06075032602
21581,M170055,400 Block Of Baker  Street,San Francisco,CA,94117.0,01/09/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12/28/2022,5.0,Hayes Valley,"(37.77504479492061, -122.44113691519281)",2017,37.77504479492061, -122.44113691519281,06075016400
21614,M170804,600 Block Of 20th  Avenue,San Francisco,CA,94121.0,03/29/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/26/2022,1.0,Outer Richmond,"(37.77561686094317, -122.47896993931971)",2017,37.77561686094317, -122.47896993931971,06075047600
22160,M170061,200 Block Of Pope  Street,San Francisco,CA,94112.0,01/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/12/2022,11.0,Excelsior,"(37.71204414597306, -122.44042152550946)",2017,37.71204414597306, -122.44042152550946,06075026301
22483,M172126,600 Block Of 14th  Avenue,San Francisco,CA,94118.0,08/23/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/21/2022,1.0,Outer Richmond,"(37.775908408470585, -122.47257216711465)",2017,37.775908408470585, -122.47257216711465,06075047600
22540,M170605,1000 Block Of Noe  Street,San Francisco,CA,94114.0,03/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/17/2022,8.0,Noe Valley,"(37.75262949484935, -122.43191619903968)",2017,37.75262949484935, -122.43191619903968,06075021100
22677,M171551,1000 Block Of Shotwell  Street,San Francisco,CA,94110.0,06/07/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/01/2022,9.0,Mission,"(37.751642599666496, -122.41502434343231)",2017,37.751642599666496, -122.41502434343231,06075022901
22860,M170514,600 Block Of Moscow  Street,San Francisco,CA,94112.0,03/02/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/21/2022,11.0,Excelsior,"(37.7173988817462, -122.43062520227447)",2017,37.7173988817462, -122.43062520227447,06075026003
22924,M172274,100 Block Of Anzavista  Avenue,San Francisco,CA,94115.0,09/08/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/05/2022,2.0,Lone Mountain/USF,"(37.779613819793475, -122.44368191053336)",2017,37.779613819793475, -122.44368191053336,06075015700
23597,M170147,400 Block Of Wilde  Avenue,San Francisco,CA,94134.0,02/09/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/04/2022,10.0,Visitacion Valley,"(37.71749869060882, -122.40631344578242)",2017,37.71749869060882, -122.40631344578242,06075026402
23847,M170133,600 Block Of 39th  Avenue,San Francisco,CA,94121.0,01/23/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/18/2022,1.0,Outer Richmond,"(37.776546928245054, -122.49959177575444)",2017,37.776546928245054, -122.49959177575444,06075047901
23882,M170318,200 Block Of Dorland  Street,San Francisco,CA,94114.0,02/23/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/22/2022,8.0,Castro/Upper Market,"(37.762139218952186, -122.42954702410144)",2017,37.762139218952186, -122.42954702410144,06075020600
24149,M172270,600 Block Of Brunswick  Street,San Francisco,CA,94112.0,09/05/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/30/2022,11.0,Excelsior,"(37.70928721248818, -122.44721681775097)",2017,37.70928721248818, -122.44721681775097,06075026303
24184,M181832,0 Block Of Avalon  Avenue,San Francisco,CA,94112.0,06/11/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/06/2023,11.0,Excelsior,"(37.727426934494055, -122.4321430014902)",2018,37.727426934494055, -122.4321430014902,06075026001
24191,M181760,3700 Block Of Cabrillo  Street,San Francisco,CA,94121.0,06/08/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/29/2023,1.0,Outer Richmond,"(37.77372053829503, -122.4987802816013)",2018,37.77372053829503, -122.4987802816013,06075047901
24193,M181866,1800 Block Of 17th  Avenue,San Francisco,CA,94122.0,06/21/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/17/2023,7.0,Inner Sunset,"(37.75339987088575, -122.47433896151887)",2018,37.75339987088575, -122.47433896151887,06075030302
24338,M181837,1400 Block Of 18th  Avenue,San Francisco,CA,94122.0,06/15/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/12/2023,7.0,Inner Sunset,"(37.76081032047403, -122.47592940967915)",2018,37.76081032047403, -122.47592940967915,06075030201
24347,M181845,0 Block Of Apollo  Street,San Francisco,CA,94124.0,06/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/13/2023,10.0,Bayview Hunters Point,"(37.732124787177284, -122.39776557733842)",2018,37.732124787177284, -122.39776557733842,06075023003
24635,M181844,2500 Block Of 40th  Avenue,San Francisco,CA,94116.0,06/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/13/2023,4.0,Sunset/Parkside,"(37.73926475997086, -122.49792456310453)",2018,37.73926475997086, -122.49792456310453,06075035300
24638,M181843,300 Block Of 30th  Avenue,San Francisco,CA,94121.0,06/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/14/2023,1.0,Outer Richmond,"(37.78271080116421, -122.49022868681409)",2018,37.78271080116421, -122.49022868681409,06075042700
24641,M181943,700 Block Of Athens  Street,San Francisco,CA,94112.0,06/27/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/24/2023,11.0,Excelsior,"(37.7162282265507, -122.43260043498944)",2018,37.7162282265507, -122.43260043498944,06075026004
24647,M181713,200 Block Of Silliman  Street,San Francisco,CA,94134.0,05/31/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/28/2023,9.0,Portola,"(37.73053697194613, -122.4075434257894)",2018,37.73053697194613, -122.4075434257894,06075025702
24650,M181941,0 Block Of Casa  Way,San Francisco,CA,94123.0,06/27/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/25/2023,2.0,Marina,"(37.80558682116212, -122.43912072517519)",2018,37.80558682116212, -122.43912072517519,06075012602
24652,M181838,300 Block Of Elliot  Street,San Francisco,CA,94134.0,06/15/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/12/2023,10.0,Visitacion Valley,"(37.71404977847891, -122.4115255666826)",2018,37.71404977847891, -122.4115255666826,06075026401
24707,M170604,300 Block Of Bright  Street,San Francisco,CA,94132.0,03/20/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/14/2022,11.0,Oceanview/Merced/Ingleside,"(37.71703205878287, -122.46360062352666)",2017,37.71703205878287, -122.46360062352666,06075031302
24998,M170143,3600 Block Of Sacramento  Street,San Francisco,CA,94118.0,02/06/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/01/2022,2.0,Presidio Heights,"(37.78750217947211, -122.4527802208483)",2017,37.78750217947211, -122.4527802208483,06075013300
25002,M170811,300 Block Of Bartlett  Street,San Francisco,CA,94110.0,04/04/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/30/2022,9.0,Mission,"(37.75136772260972, -122.41954748942733)",2017,37.75136772260972, -122.41954748942733,06075020900
25072,M170317,600 Block Of Diamond  Street,San Francisco,CA,94114.0,02/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/11/2022,8.0,Noe Valley,"(37.75236416754392, -122.43634659293531)",2017,37.75236416754392, -122.43634659293531,06075021200
25291,M170137,800 Block Of Rivera  Street,San Francisco,CA,94116.0,01/26/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/21/2022,7.0,West of Twin Peaks,"(37.74674958779651, -122.47539082208489)",2017,37.74674958779651, -122.47539082208489,06075030400
25613,M171342,100 Block Of Ramsell  Street,San Francisco,CA,94132.0,05/18/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/08/2022,11.0,Oceanview/Merced/Ingleside,"(37.71360859474324, -122.46625997976021)",2017,37.71360859474324, -122.46625997976021,06075031302
25859,M170148,3300 Block Of 21st  Street,San Francisco,CA,94114.0,02/09/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/03/2022,8.0,Mission,"(37.75689017054256, -122.42222930549926)",2017,37.75689017054256, -122.42222930549926,06075020700
25904,M171673,3100 Block Of Broderick  Street,San Francisco,CA,94123.0,06/29/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/28/2022,2.0,Marina,"(37.79928656803574, -122.44434895828526)",2017,37.79928656803574, -122.44434895828526,06075012800
25914,M170802,2500 Block Of 42nd  Avenue,San Francisco,CA,94116.0,03/27/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/24/2022,4.0,Sunset/Parkside,"(37.73917111206544, -122.50006053958248)",2017,37.73917111206544, -122.50006053958248,06075035300
26014,M171909,600 Block Of Rhode Island  Street,San Francisco,CA,94107.0,07/26/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/23/2022,10.0,Potrero Hill,"(37.76158578759801, -122.40233404826925)",2017,37.76158578759801, -122.40233404826925,06075022704
26117,M181945,100 Block Of 8th  Avenue,San Francisco,CA,94118.0,07/09/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/09/2023,1.0,Inner Richmond,"(37.78564502076832, -122.4666932955414)",2018,37.78564502076832, -122.4666932955414,06075040200
26246,M170809,0 Block Of Iris  Avenue,San Francisco,CA,94118.0,04/03/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/02/2022,2.0,Presidio Heights,"(37.78500098193687, -122.45194221516412)",2017,37.78500098193687, -122.45194221516412,06075015400
26263,M171470,0 Block Of Danvers  Street,San Francisco,CA,94114.0,06/05/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/02/2022,8.0,Castro/Upper Market,"(37.76104524665236, -122.44393513007527)",2017,37.76104524665236, -122.44393513007527,06075020401
26358,M170510,4000 Block Of Mission  Street,San Francisco,CA,94112.0,03/01/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/29/2022,9.0,Bernal Heights,"(37.732174584976555, -122.42779351441527)",2017,37.732174584976555, -122.42779351441527,06075025403
26389,M181944,0 Block Of Grafton  Avenue,San Francisco,CA,94112.0,07/03/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/21/2023,11.0,Oceanview/Merced/Ingleside,"(37.72009432001987, -122.45359426694127)",2018,37.72009432001987, -122.45359426694127,06075031201
26394,M181946,200 Block Of Carl  Street,San Francisco,CA,94117.0,06/29/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/30/2023,5.0,Inner Sunset,"(37.76528366255544, -122.45357024374319)",2018,37.76528366255544, -122.45357024374319,06075030101
26552,M172277,200 Block Of Diamond  Street,San Francisco,CA,94114.0,09/11/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/06/2022,8.0,Castro/Upper Market,"(37.75836121423789, -122.43689346385655)",2017,37.75836121423789, -122.43689346385655,06075020500
26646,M171079,1300 Block Of 29th  Avenue,San Francisco,CA,94122.0,05/04/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/01/2022,4.0,Sunset/Parkside,"(37.762162224636654, -122.48770435499954)",2017,37.762162224636654, -122.48770435499954,06075032700
26686,M170144,600 Block Of Huron  Avenue,San Francisco,CA,94112.0,02/06/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/04/2022,11.0,Outer Mission,"(37.71237572171696, -122.44907155767567)",2017,37.71237572171696, -122.44907155767567,06075026200
26730,M170145,4100 Block Of 25th  Street,San Francisco,CA,94114.0,02/08/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/08/2022,8.0,Noe Valley,"(37.74981756764172, -122.43282827265746)",2017,37.74981756764172, -122.43282827265746,06075021400
26943,M181949,200 Block Of Silver  Avenue,San Francisco,CA,94112.0,07/23/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/23/2023,11.0,Outer Mission,"(37.72896919647652, -122.43183136847114)",2018,37.72896919647652, -122.43183136847114,Nan
26972,M170807,800 Block Of 30th  Avenue,San Francisco,CA,94121.0,03/31/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/28/2022,1.0,Outer Richmond,"(37.773255461614156, -122.48967873349997)",2017,37.773255461614156, -122.48967873349997,06075047801
26986,M170310,100 Block Of Meadowbrook  Drive,San Francisco,CA,94132.0,02/13/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/09/2022,7.0,Sunset/Parkside,"(37.73166751956711, -122.48440031626386)",2017,37.73166751956711, -122.48440031626386,06075033100
27094,M171062,100 Block Of Allison  Street,San Francisco,CA,94112.0,04/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/14/2022,11.0,Excelsior,"(37.71300556277144, -122.44192667569736)",2017,37.71300556277144, -122.44192667569736,06075026301
27110,M171555,8300 Block Of Geary  Boulevard,San Francisco,CA,94121.0,06/09/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/06/2022,1.0,Outer Richmond,"(37.77904430211899, -122.50883845418407)",2017,37.77904430211899, -122.50883845418407,06075047902
27121,M182287,1300 Block Of Sacramento  Street,San Francisco,CA,94109.0,07/24/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/21/2023,3.0,Nob Hill,"(37.79226563673981, -122.41533238073312)",2018,37.79226563673981, -122.41533238073312,06075011200
27129,M181948,1300 Block Of 11th  Avenue,San Francisco,CA,94122.0,07/23/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/18/2023,5.0,Inner Sunset,"(37.76300900760008, -122.46845514249401)",2018,37.76300900760008, -122.46845514249401,06075030202
27167,M171074,500 Block Of 24th  Avenue,San Francisco,CA,94121.0,05/01/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/26/2022,1.0,Outer Richmond,"(37.77918176502029, -122.48352457808943)",2017,37.77918176502029, -122.48352457808943,06075047701
27186,M181947,900 Block Of South Van Ness  Avenue,San Francisco,CA,94110.0,07/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/14/2023,9.0,Mission,"(37.75796959766978, -122.41672705326498)",2018,37.75796959766978, -122.41672705326498,06075022801
27187,M182290,300 Block Of Collingwood  Street,San Francisco,CA,94114.0,08/01/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/28/2023,8.0,Castro/Upper Market,"(37.75702054520495, -122.4356752227105)",2018,37.75702054520495, -122.4356752227105,06075020500
27346,M182289,400 Block Of 18th  Avenue,San Francisco,CA,94121.0,08/01/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/28/2023,1.0,Outer Richmond,"(37.779475579721655, -122.47710079094183)",2018,37.779475579721655, -122.47710079094183,06075047600
27383,M182433,1300 Block Of 27th  Avenue,San Francisco,CA,94122.0,08/13/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/06/2023,4.0,Sunset/Parkside,"(37.76225040774409, -122.48570271709126)",2018,37.76225040774409, -122.48570271709126,06075032602
27490,M171668,700 Block Of Niagara  Avenue,San Francisco,CA,94112.0,06/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/18/2022,11.0,Oceanview/Merced/Ingleside,"(37.72069641062481, -122.45048402604843)",2017,37.72069641062481, -122.45048402604843,06075031202
27552,M170803,3800 Block Of 24th  Street,San Francisco,CA,94114.0,03/28/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/16/2022,8.0,Noe Valley,"(37.75161649726698, -122.4279873959106)",2017,37.75161649726698, -122.4279873959106,06075021400
27645,M170142,200 Block Of 2nd  Avenue,San Francisco,CA,94118.0,02/03/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/04/2022,1.0,Inner Richmond,"(37.78406830168709, -122.46027249627181)",2017,37.78406830168709, -122.46027249627181,06075040100
27685,M182296,400 Block Of 18th  Avenue,San Francisco,CA,94121.0,08/09/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/07/2023,1.0,Outer Richmond,"(37.779475579721655, -122.47710079094183)",2018,37.779475579721655, -122.47710079094183,06075047600
27692,M182434,1300 Block Of 27th  Avenue,San Francisco,CA,94122.0,08/13/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/06/2023,4.0,Sunset/Parkside,"(37.76225040774409, -122.48570271709126)",2018,37.76225040774409, -122.48570271709126,06075032602
27891,M172343,100 Block Of Red Rock  Way,San Francisco,CA,94131.0,09/20/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12/02/2022,8.0,Noe Valley,"(37.746036675352386, -122.4421966322588)",2017,37.746036675352386, -122.4421966322588,06075021600
27994,M170316,1000 Block Of Goettingen  Street,San Francisco,CA,94134.0,02/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/16/2022,10.0,Portola,"(37.71904703380652, -122.40338574056358)",2017,37.71904703380652, -122.40338574056358,06075025900
28042,M182291,100 Block Of Venus  Street,San Francisco,CA,94124.0,08/03/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/26/2023,10.0,Bayview Hunters Point,"(37.730736507827224, -122.39784458280242)",2018,37.730736507827224, -122.39784458280242,06075023003
28049,M182295,700 Block Of Shotwell  Street,San Francisco,CA,94110.0,08/08/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/03/2023,9.0,Mission,"(37.756437420795585, -122.4154807536615)",2018,37.756437420795585, -122.4154807536615,06075022803
28178,M171377,100 Block Of Goethe  Street,San Francisco,CA,94112.0,05/26/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/24/2022,11.0,Outer Mission,"(37.70909619161936, -122.45967932028195)",2017,37.70909619161936, -122.45967932028195,06075026200
28431,M172338,1900 Block Of 43rd  Avenue,San Francisco,CA,94116.0,09/13/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/05/2022,4.0,Sunset/Parkside,"(37.7503116380821, -122.50192604730971)",2017,37.7503116380821, -122.50192604730971,06075035100
28440,M170057,300 Block Of San Jose  Avenue,San Francisco,CA,94110.0,01/11/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/07/2022,8.0,Mission,"(37.74941061779481, -122.42126872073914)",2017,37.74941061779481, -122.42126872073914,06075021000
28460,M171438,2600 Block Of Ortega  Street,San Francisco,CA,94122.0,06/01/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/25/2022,4.0,Sunset/Parkside,"(37.751740966283755, -122.49188506006092)",2017,37.751740966283755, -122.49188506006092,06075032902
28532,M182294,700 Block Of Shotwell  Street,San Francisco,CA,94110.0,08/06/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/03/2023,9.0,Mission,"(37.756437420795585, -122.4154807536615)",2018,37.756437420795585, -122.4154807536615,06075022803
28564,M172127,200 Block Of Howth  Street,San Francisco,CA,94112.0,08/28/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/24/2022,11.0,Oceanview/Merced/Ingleside,"(37.720224315670094, -122.4512248722135)",2017,37.720224315670094, -122.4512248722135,06075031202
28590,M182292,0 Block Of Forest Knolls  Drive,San Francisco,CA,94131.0,08/03/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/01/2023,7.0,Inner Sunset,"(37.75634211676148, -122.45484118805216)",2018,37.75634211676148, -122.45484118805216,06075030102
28595,M182431,1900 Block Of Powell  Street,San Francisco,CA,94133.0,08/13/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/06/2023,3.0,North Beach,"(37.80257588938733, -122.41122718531454)",2018,37.80257588938733, -122.41122718531454,06075010400
28607,M182432,1900 Block Of Powell  Street,San Francisco,CA,94133.0,08/13/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/21/2023,3.0,North Beach,"(37.80257588938733, -122.41122718531454)",2018,37.80257588938733, -122.41122718531454,06075010400
28717,M171087,400 Block Of 9th  Avenue,San Francisco,CA,94118.0,05/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/08/2022,1.0,Inner Richmond,"(37.77991576318578, -122.46735172987015)",2017,37.77991576318578, -122.46735172987015,06075045200
29051,M170801,600 Block Of 3rd  Avenue,San Francisco,CA,94118.0,03/24/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/20/2022,1.0,Inner Richmond,"(37.77644546802644, -122.46079763484236)",2017,37.77644546802644, -122.46079763484236,06075045100
29122,M182439,4400 Block Of Ulloa  Street,San Francisco,CA,94116.0,08/27/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/13/2023,4.0,Sunset/Parkside,"(37.739875430556935, -122.50395029282653)",2018,37.739875430556935, -122.50395029282653,06075035400
29126,M182435,2000 Block Of 45th  Avenue,San Francisco,CA,94116.0,08/13/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/09/2023,4.0,Sunset/Parkside,"(37.74835168769152, -122.50393869575339)",2018,37.74835168769152, -122.50393869575339,06075035400
29133,M182293,2400 Block Of 23rd  Avenue,San Francisco,CA,94116.0,08/06/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/01/2023,4.0,Sunset/Parkside,"(37.741925365735206, -122.4799817522915)",2018,37.741925365735206, -122.4799817522915,06075033000
29137,M182438,600 Block Of Banks  Street,San Francisco,CA,94110.0,08/23/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/22/2023,9.0,Bernal Heights,"(37.7352829083949, -122.41308532022255)",2018,37.7352829083949, -122.41308532022255,06075025402
29337,M171344,800 Block Of Alabama  Street,San Francisco,CA,94110.0,05/22/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/18/2022,9.0,Mission,"(37.75828025254214, -122.41157108424788)",2017,37.75828025254214, -122.41157108424788,06075022801
29473,M170511,5600 Block Of California  Street,San Francisco,CA,94121.0,03/01/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/25/2022,1.0,Outer Richmond,"(37.78414340242973, -122.47804014389756)",2017,37.78414340242973, -122.47804014389756,06075042602
29597,M171343,2400 Block Of Great  Highway,San Francisco,CA,94116.0,05/19/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/14/2022,4.0,Sunset/Parkside,"(37.74075749218745, -122.50674351080305)",2017,37.74075749218745, -122.50674351080305,06075035400
29710,M170980,400 Block Of Baker  Street,San Francisco,CA,94117.0,04/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/09/2022,5.0,Hayes Valley,"(37.77504479492061, -122.44113691519281)",2017,37.77504479492061, -122.44113691519281,06075016400
29718,M171554,1600 Block Of Quesada  Avenue,San Francisco,CA,94124.0,06/09/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/04/2022,10.0,Bayview Hunters Point,"(37.73271193211899, -122.39046276096872)",2017,37.73271193211899, -122.39046276096872,06075023200
29736,M170926,3200 Block Of Moraga  Street,San Francisco,CA,94122.0,04/07/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/30/2022,4.0,Sunset/Parkside,"(37.755231974433904, -122.49749919648774)",2017,37.755231974433904, -122.49749919648774,06075035100
29778,M171069,100 Block Of Vicksburg  Street,San Francisco,CA,94114.0,04/28/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/26/2022,8.0,Noe Valley,"(37.752799547808806, -122.42872394360748)",2017,37.752799547808806, -122.42872394360748,06075021100
29886,M170054,1200 Block Of 3rd  Avenue,San Francisco,CA,94122.0,01/03/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,02/28/2022,5.0,Inner Sunset,"(37.764784770392474, -122.4599893583879)",2017,37.764784770392474, -122.4599893583879,06075030101
30047,M182608,100 Block Of Hartford  Street,San Francisco,CA,94114.0,09/24/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/20/2023,8.0,Castro/Upper Market,"(37.76015119898467, -122.43389303175076)",2018,37.76015119898467, -122.43389303175076,06075020600
30058,M182605,1200 Block Of 41st  Avenue,San Francisco,CA,94122.0,09/10/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/07/2023,4.0,Sunset/Parkside,"(37.76346716977734, -122.50069529991866)",2018,37.76346716977734, -122.50069529991866,06075035100
30102,M182603,1200 Block Of Castro  Street,San Francisco,CA,94114.0,09/10/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/06/2023,8.0,Noe Valley,"(37.751693878740696, -122.4341951387571)",2018,37.751693878740696, -122.4341951387571,06075021200
