Total Housing Units,Year,Median Year Structure Built,Median Year Moved In,Percent with Bachelor's degree,Median rent burden,Evictions per units,Percent Black,Percent White,Percent Asian,Percent Native,Neighbors Mean,Number Stops,num shuttle stops
1260.0,2014,1939.0,2006.0,6.6,39.5,0.0007936507936507938,0.016745384285100903,0.3514383855732074,0.506655216831258,0.0,0.0,6,0.0
1271.0,2015,1939.0,2005.0,809.0,34.7,0.003933910306845004,0.015553339980059819,0.3682951146560319,0.4869391824526421,0.011166500498504487,1.0,6,0.0
1276.0,2016,1939.0,2006.0,732.0,41.3,0.0023510971786833857,0.025995125913891144,0.3151909017059301,0.5040617384240454,0.01157595450852965,6.0,6,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,8.0,6,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,6,0.0
1928.0,2013,1939.0,2005.0,16.3,41.6,0.001037344398340249,0.01301967746708093,0.2984169255807072,0.5659121171770972,0.0053262316910785605,0.0,28,0.0
1997.0,2014,1939.0,2006.0,4.5,43.9,0.00200300450676014,0.011494252873563218,0.2466297715339861,0.5781183482332908,0.004399035050376046,2.0,28,0.0
2013.0,2015,1941.0,2007.0,1066.0,36.6,0.0024838549428713363,0.01845976348428036,0.1857513700605711,0.5731179694260168,0.0043265070666282076,6.0,28,0.0
2002.0,2016,1941.0,2008.0,1208.0,36.6,0.0034965034965034965,0.009921743991056456,0.17761319172722193,0.5764393515930688,0.003633314700950252,9.0,28,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,12.0,28,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,28,0.0
2058.0,2014,1944.0,2006.0,3.5,36.1,0.001457725947521866,0.011567306470064828,0.2365577729757213,0.625015889157239,0.007118342443116817,0.0,6,0.0
2077.0,2015,1947.0,2007.0,1066.0,38.6,0.002407318247472316,0.011618900077459334,0.1860315001290989,0.6343919442292796,0.008907823392718823,3.0,6,0.0
2118.0,2016,1943.0,2008.0,1076.0,36.0,0.002360717658168083,0.008212749315604223,0.15030634858558206,0.6417676965193586,0.007169860513622735,8.0,6,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,6,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,6,0.0
1242.0,2011,1939.0,2005.0,19.1,36.3,0.0008051529790660222,0.016096123328043527,0.2301065518023124,0.6427114033099071,0.00022670596236681024,0.0,13,1.0
1275.0,2012,1939.0,2004.0,21.9,36.8,0.000784313725490196,0.012254901960784314,0.2272727272727273,0.6381461675579323,0.0002228163992869875,1.0,13,1.0
1381.0,2014,1939.0,2005.0,5.8,32.4,0.002172338884866039,0.010273972602739724,0.2752568493150685,0.503638698630137,0.007491438356164383,1.0,13,1.0
1398.0,2015,1939.0,2007.0,927.0,31.9,0.002145922746781116,0.011157894736842104,0.2644210526315789,0.5684210526315789,0.008842105263157894,3.0,13,1.0
1421.0,2016,1939.0,2007.0,848.0,29.9,0.0007037297677691766,0.006004140786749482,0.2840579710144928,0.5536231884057969,0.006832298136645962,6.0,13,1.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,13,1.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,13,1.0
1493.0,2013,1949.0,2003.0,24.5,29.8,0.0013395847287340926,0.030249110320284694,0.3157374456306841,0.5140371688414394,0.0,0.0,25,0.0
1537.0,2014,1949.0,2005.0,5.7,28.3,0.001951854261548471,0.022285174693106702,0.30349386213408874,0.5097261567516524,0.0,2.0,25,0.0
1536.0,2015,1949.0,2004.0,863.0,26.8,0.0013020833333333333,0.02361546499477534,0.24158829676071056,0.5699059561128527,0.0,5.0,25,0.0
1540.0,2016,1951.0,2006.0,811.0,26.1,0.0006493506493506495,0.027347890608437567,0.21305914776340887,0.5734577061691754,0.0,5.0,25,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,25,0.0
1349.0,2015,1958.0,2008.0,433.0,41.3,0.0007412898443291327,0.019547719432732848,0.1903027980068992,0.5699501724798773,0.0007665772326561903,0.0,9,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,9,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,9,0.0
1083.0,2012,1948.0,2005.0,12.5,44.0,0.0009233610341643582,0.15047479912344774,0.10104699293888483,0.6703189676162649,0.0,0.0,11,0.0
1089.0,2013,1947.0,2005.0,11.5,49.5,0.0009182736455463727,0.13769810340348146,0.09950636528968564,0.6401662769550532,0.0,1.0,11,0.0
1102.0,2014,1951.0,2006.0,4.0,46.9,0.0009074410163339383,0.12940557601262492,0.09153077327722252,0.6638611257233035,0.0,2.0,11,0.0
1084.0,2015,1953.0,2006.0,332.0,50.0,0.003690036900369004,0.1079502159004318,0.07569215138430277,0.7023114046228093,0.0,2.0,11,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,11,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,11,0.0
1133.0,2012,1948.0,2003.0,23.5,25.2,0.0008826125330979699,0.13114754098360654,0.1805587624105288,0.5721542368967906,0.010621103671207574,0.0,16,0.0
1212.0,2014,1955.0,2004.0,5.8,29.6,0.0008250825082508251,0.12418772563176896,0.15643802647412755,0.614921780986763,0.0,1.0,16,0.0
1218.0,2015,1957.0,2006.0,792.0,38.4,0.0016420361247947454,0.15225777172679827,0.1145904243249376,0.5695484456546404,0.0,1.0,16,0.0
1226.0,2016,1953.0,2005.0,622.0,33.8,0.0032626427406199023,0.08069286016054078,0.11660329531051965,0.5152091254752852,0.0042247570764681035,3.0,16,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,16,0.0
1133.0,2012,1954.0,2002.0,13.3,45.7,0.0008826125330979699,0.03282893049499872,0.15773275198768916,0.7260836111823544,0.01872274942292896,0.0,18,0.0
1141.0,2013,1957.0,2006.0,12.5,43.7,0.0008764241893076249,0.03835616438356165,0.1756164383561644,0.6747945205479452,0.020273972602739727,1.0,18,0.0
1166.0,2014,1955.0,2007.0,5.3,41.4,0.0017152658662092624,0.04409079050352205,0.10592225410905297,0.7289329506913644,0.0015653535090007827,2.0,18,0.0
1174.0,2016,1957.0,2011.0,450.0,42.6,0.004258943781942078,0.023009307135470527,0.16959669079627715,0.6582213029989659,0.0015511892450879006,2.0,18,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,18,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,18,0.0
723.0,2011,1970.0,2005.0,5.2,31.8,0.0013831258644536654,0.1964549483013294,0.11078286558345644,0.465288035450517,0.0011078286558345645,0.0,8,1.0
2137.0,2011,1939.0,2005.0,35.5,25.0,0.0004679457182966776,0.006155198944823038,0.6509122884150362,0.21960870520993625,0.0,0.0,19,0.0
2138.0,2013,1939.0,2005.0,41.4,31.1,0.00046772684752104766,0.021480709071949947,0.6646506777893639,0.2296141814389989,0.0,1.0,19,0.0
2169.0,2014,1939.0,2007.0,5.3,31.6,0.00046104195481788836,0.021150592216582064,0.6799915397631133,0.21171742808798646,0.0,1.0,19,0.0
2179.0,2015,1939.0,2009.0,1684.0,28.9,0.00045892611289582384,0.027579162410623085,0.6608784473953013,0.20510725229826354,0.009601634320735443,2.0,19,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,19,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,19,0.0
2432.0,2011,1963.0,2005.0,32.9,20.3,0.0008223684210526315,0.0166,0.6492,0.2286,0.0092,0.0,18,0.0
2337.0,2013,1964.0,2007.0,42.1,22.5,0.00042789901583226365,0.01837270341207349,0.6486977589339794,0.22107813446396124,0.012719563900666263,2.0,18,0.0
2353.0,2015,1963.0,2011.0,1516.0,22.4,0.0008499787505312367,0.02158979391560353,0.7000981354268891,0.2013738959764475,0.0043179587831207065,1.0,18,0.0
2397.0,2016,1963.0,2011.0,1811.0,22.4,0.00041718815185648727,0.014192785334121822,0.704119850187266,0.2154543662527104,0.0045338064261778045,2.0,18,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,18,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,18,0.0
1913.0,2012,1946.0,2004.0,33.2,25.9,0.0005227391531625719,0.009995240361732508,0.5997144217039505,0.3467396477867682,0.0,0.0,11,0.0
1934.0,2013,1943.0,2005.0,34.9,25.3,0.000517063081695967,0.0018819101387908726,0.5758645024700071,0.3667372382968713,0.0,1.0,11,0.0
2000.0,2015,1943.0,2010.0,1449.0,23.3,0.0015,0.0054334987006850926,0.6085518544767304,0.2905740609496811,0.0,1.0,11,0.0
1982.0,2016,1942.0,2011.0,1533.0,24.2,0.0015136226034308778,0.008782066096602727,0.5433325629766582,0.3450427547954703,0.0,3.0,11,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,11,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,11,0.0
2245.0,2011,1960.0,2005.0,39.5,23.0,0.0008908685968819599,0.031349386642435265,0.6549295774647887,0.2337573830077237,0.0,0.0,20,0.0
2232.0,2012,1947.0,2004.0,41.4,24.4,0.0004480286738351255,0.011261778901401976,0.6973109629970122,0.2027120202252356,0.0,2.0,20,0.0
2204.0,2014,1946.0,2008.0,6.2,23.1,0.00045372050816696913,0.019553072625698324,0.5868249534450651,0.25861266294227186,0.0,1.0,20,0.0
2198.0,2016,1939.0,2011.0,1441.0,22.5,0.00045495905368516835,0.022722354468729708,0.555074659164683,0.2808915819086778,0.0,1.0,20,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,20,0.0
2596.0,2011,1943.0,2004.0,39.1,24.3,0.0015408320493066256,0.0138913311060313,0.5085282222612977,0.4337963777035344,0.0017583963425356075,0.0,28,0.0
2577.0,2012,1944.0,2003.0,39.9,26.1,0.002328288707799767,0.008739495798319327,0.5314285714285715,0.4112605042016807,0.0,4.0,28,0.0
2574.0,2013,1946.0,2004.0,34.8,31.8,0.0003885003885003885,0.011349306431273644,0.5598991172761665,0.3824536119618087,0.0,10.0,28,0.0
2574.0,2014,1949.0,2006.0,5.7,29.6,0.000777000777000777,0.008321529745042492,0.5224858356940509,0.3951841359773371,0.0,7.0,28,0.0
2570.0,2015,1948.0,2009.0,1743.0,29.0,0.0015564202334630351,0.02868382232420915,0.4654974594328799,0.4317325028683822,0.0,3.0,28,0.0
2596.0,2016,1949.0,2010.0,1626.0,26.7,0.0011556240369799693,0.027722443559096945,0.4666334661354581,0.4146746347941567,0.0,6.0,28,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,28,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,28,0.0
1401.0,2013,1943.0,2008.0,38.9,24.9,0.0007137758743754461,0.006159152500615915,0.4858339492485834,0.4429662478442966,0.009608277900960829,0.0,22,0.0
1430.0,2014,1942.0,2009.0,6.6,27.8,0.0013986013986013984,0.007113821138211381,0.4590955284552846,0.4735772357723577,0.0,1.0,22,0.0
1462.0,2015,1942.0,2010.0,1404.0,24.5,0.0006839945280437755,0.0055142651642292005,0.4521697434667946,0.4816590745624551,0.0,3.0,22,0.0
1480.0,2016,1941.0,2011.0,1356.0,26.0,0.0013513513513513516,0.015447743181269612,0.44243301955104997,0.4940864108134202,0.0,3.0,22,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,22,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,22,0.0
2027.0,2012,1939.0,2005.0,35.8,30.2,0.000986679822397632,0.006611258027956177,0.5474121647147714,0.3622969399319985,0.0011333585190782018,0.0,24,0.0
2025.0,2013,1939.0,2006.0,33.6,30.3,0.0009876543209876543,0.009247506799637352,0.4906618313689937,0.4165004533091569,0.0012692656391659108,2.0,24,0.0
2049.0,2014,1939.0,2007.0,4.5,30.2,0.0004880429477794046,0.0205137682498614,0.479209018665681,0.4211790796525596,0.00129366106080207,4.0,24,0.0
2044.0,2015,1939.0,2009.0,1143.0,29.0,0.0004892367906066536,0.02382281779266704,0.4965568583659036,0.4048017867113344,0.000744463056020845,3.0,24,0.0
2052.0,2016,1939.0,2011.0,1243.0,29.1,0.0014619883040935672,0.02514367816091954,0.4982040229885058,0.38308189655172414,0.0016163793103448276,2.0,24,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,24,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,24,0.0
1072.0,2011,1944.2644230769226,2004.0,27.9,29.0,0.001865671641791045,0.1087667161961367,0.5230312035661219,0.2261515601783061,0.008915304606240713,0.0,21,0.0
1069.0,2012,1956.0,2006.0,28.5,28.3,0.0009354536950420953,0.09818297736691106,0.5725215173732866,0.20401657634682813,0.010838380618425248,2.0,21,0.0
1071.0,2014,1956.0,2006.0,5.3,28.8,0.0009337068160597573,0.07646017699115044,0.592212389380531,0.21026548672566367,0.009203539823008849,1.0,21,0.0
916.0,2012,1939.0,2005.0,31.9,19.4,0.001091703056768559,0.016098484848484848,0.6543560606060606,0.2689393939393939,0.0,0.0,22,0.0
910.0,2014,1939.0,2004.0,4.8,30.7,0.0010989010989010991,0.005949851253718657,0.657033574160646,0.2626434339141521,0.0,1.0,22,0.0
2777.0,2012,1951.0,2004.0,30.1,21.4,0.00036010082823190496,0.015737410071942445,0.5806354916067147,0.26798561151079137,0.0,0.0,34,4.0
2780.0,2013,1951.0,2007.0,30.0,21.0,0.002158273381294964,0.005834829443447038,0.6211849192100538,0.26226810293237585,0.0,1.0,34,4.0
2792.0,2015,1952.0,2010.0,1754.0,23.0,0.0007163323782234957,0.0156789413118527,0.5996835443037974,0.2813578826237054,0.0028768699654775605,6.0,34,4.0
2810.0,2016,1952.0,2011.0,1775.0,24.0,0.0007117437722419928,0.017083770418102804,0.6087217143713473,0.2812827813577102,0.0028472950696838005,2.0,34,4.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,34,4.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,34,4.0
2296.0,2011,1939.0,2005.0,36.3,26.5,0.0004355400696864112,0.007215007215007216,0.560064935064935,0.36886724386724384,0.0,0.0,48,0.0
2351.0,2013,1939.0,2005.0,39.7,25.3,0.0008507018290089324,0.011619462599854757,0.5668119099491649,0.3382352941176471,0.0,1.0,48,0.0
2382.0,2014,1939.0,2010.0,6.3,27.4,0.0004198152812762384,0.017711654268508674,0.5924548352816154,0.3039319872476089,0.0,2.0,48,0.0
2402.0,2015,1939.0,2011.0,1978.0,27.8,0.0020815986677768525,0.032036613272311214,0.5930293962330576,0.3015314205245556,0.0,3.0,48,0.0
2420.0,2016,1939.0,2010.0,2120.0,17.9,0.0008264462809917355,0.048565840938722286,0.5792046936114733,0.2946544980443285,0.004889178617992178,6.0,48,0.0
2490.0,2015,1939.0,2006.0,1854.0,15.0,0.0008032128514056224,0.021950500883912788,0.4808485562757808,0.4373895109015911,0.0,0.0,45,1.0
2623.0,2011,1945.0,2005.0,36.3,19.8,0.0003812428516965307,0.026189042745334137,0.5528296207104154,0.34136062612883805,0.005568934376881397,0.0,30,0.0
2560.0,2012,1947.0,2005.0,36.2,20.0,0.000390625,0.07314148681055156,0.5547062350119905,0.28672062350119903,0.0022482014388489208,1.0,30,0.0
2604.0,2013,1949.0,2005.0,35.6,21.3,0.001152073732718894,0.07912327063578424,0.5401834291932225,0.3012591325975439,0.0,2.0,30,0.0
2645.0,2014,1946.0,2006.0,6.6,23.0,0.0011342155009451795,0.07088760981520753,0.5390790669494093,0.3029385034837928,0.0,4.0,30,0.0
2652.0,2015,1944.0,2008.0,2057.0,21.5,0.0030165912518853697,0.0782950423216445,0.5394498186215235,0.2883917775090689,0.0,6.0,30,0.0
2667.0,2016,1939.0,2010.0,2222.0,22.5,0.0014998125234345708,0.06594045025417575,0.519680464778504,0.3037037037037037,0.0,11.0,30,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,12.0,30,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,30,0.0
1777.0,2011,1939.0,2004.0,20.8,31.9,0.0016882386043894206,0.03887978549083867,0.263369581409206,0.6208848502904811,0.0,0.0,21,0.0
1825.0,2012,1939.0,2005.0,19.9,43.2,0.0005479452054794519,0.06155616280742126,0.2332805983028909,0.6100963612828995,0.0,3.0,21,0.0
1903.0,2013,1939.0,2006.0,18.8,41.7,0.0005254860746190227,0.08704771893025695,0.2014944939695857,0.5977975878342947,0.0,4.0,21,0.0
1964.0,2014,1939.0,2010.0,3.8,40.2,0.002545824847250509,0.05230855070442182,0.221230297112568,0.6091505091365602,0.004603152461989121,2.0,21,0.0
1973.0,2015,1939.0,2011.0,1197.0,36.9,0.0005068423720223012,0.06582278481012659,0.19985935302391,0.6196905766526021,0.005063291139240506,6.0,21,0.0
2066.0,2016,1939.0,2011.0,1424.0,27.9,0.0009680542110358179,0.07229573045969173,0.19465284408675487,0.5952803164643296,0.0061383167371436365,6.0,21,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,21,0.0
911.0,2014,1939.0,2008.0,3.7,43.0,0.005488474204171241,0.18209255533199195,0.16633132126089872,0.505365526492287,0.004359490274983233,0.0,14,0.0
919.0,2016,1941.0,2011.0,390.0,31.5,0.001088139281828074,0.16211180124223604,0.12422360248447205,0.5745341614906833,0.001863354037267081,5.0,14,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,14,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,14,0.0
1389.0,2013,1943.0,2005.0,27.2,50.0,0.0014398848092152627,0.15444962000490314,0.2579063495954891,0.4422652610934053,0.02108359892130424,0.0,12,1.0
1405.0,2014,1945.0,2008.0,6.9,36.7,0.0007117437722419928,0.22301168920467568,0.22301168920467568,0.4448773779509512,0.029566811826724725,2.0,12,1.0
1959.0,2012,1950.0,2007.0,28.4,50.0,0.0005104645227156713,0.1675270607826811,0.20915903413821813,0.4927560366361365,0.0,0.0,18,0.0
1950.0,2014,1950.0,2010.0,6.3,44.0,0.0010256410256410256,0.14346929058879546,0.21853674019996827,0.4813521663228059,0.0,1.0,18,0.0
1961.0,2015,1950.0,2011.0,1032.0,39.8,0.0025497195308516072,0.12327478042659976,0.2329046424090339,0.5050188205771644,0.0,2.0,18,0.0
1998.0,2016,1952.0,2011.0,996.0,37.0,0.0015015015015015015,0.09801302387710804,0.2008682584738688,0.5465019201870095,0.0,7.0,18,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,8.0,18,0.0
1974.0,2012,1949.0,2005.0,17.8,37.9,0.0005065856129685917,0.13419527418635754,0.3553276861346411,0.4190815871600535,0.0010402734433050973,0.0,24,3.0
1983.0,2013,1953.0,2005.0,15.5,38.7,0.002017145738779627,0.10753306497987347,0.37780333525014376,0.3996549741230592,0.0017251293847038527,1.0,24,3.0
1987.0,2014,1948.0,2005.0,3.6,38.5,0.0005032712632108706,0.15445424141076314,0.24004256612952266,0.47202797202797203,0.0015202189115232593,5.0,24,3.0
1975.0,2015,1947.0,2006.0,734.0,39.3,0.002531645569620253,0.1384902411021814,0.2296211251435132,0.4969862227324914,0.0014351320321469574,5.0,24,3.0
1981.0,2016,1946.0,2007.0,687.0,42.5,0.0005047955577990914,0.13605150214592274,0.2234620886981402,0.5137339055793991,0.001430615164520744,6.0,24,3.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,24,3.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,24,3.0
1814.0,2013,1941.0,2005.0,32.8,31.2,0.0005512679162072766,0.004432249894470241,0.3630223723089912,0.5557197129590544,0.0,0.0,21,0.0
1835.0,2014,1941.0,2006.0,6.9,28.7,0.0016348773841961856,0.007343684431389007,0.3663449433487201,0.5241292488459924,0.0,1.0,21,0.0
1856.0,2015,1939.0,2007.0,1232.0,25.5,0.0016163793103448276,0.0056058645968089715,0.3958602846054334,0.5133678309616214,0.0,4.0,21,0.0
1905.0,2016,1941.0,2008.0,1475.0,23.4,0.0010498687664041997,0.011817440912795437,0.3797881010594947,0.5187449062754687,0.0,6.0,21,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,21,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,21,0.0
1778.0,2011,1939.0,2005.0,23.9,28.2,0.0005624296962879642,0.0019438444924406047,0.2775377969762419,0.6922246220302376,0.0,0.0,8,0.0
1767.0,2012,1939.0,2003.0,24.9,34.3,0.0005659309564233164,0.004061371841155234,0.3883122743682311,0.5744584837545126,0.0009025270758122744,1.0,8,0.0
1776.0,2013,1939.0,2004.0,24.5,34.9,0.0005630630630630631,0.004280618311533888,0.3714625445897741,0.5788347205707491,0.0009512485136741976,2.0,8,0.0
1783.0,2014,1939.0,2006.0,5.2,33.9,0.0011217049915872128,0.002643171806167401,0.3907488986784141,0.5211453744493392,0.0011013215859030838,2.0,8,0.0
1778.0,2015,1939.0,2008.0,1050.0,33.7,0.001124859392575928,0.004864028299801018,0.36060137077161175,0.5463188149458325,0.0006632765863365022,3.0,8,0.0
1791.0,2016,1939.0,2010.0,1111.0,31.6,0.0016750418760469012,0.004075504075504076,0.3268983268983269,0.5851565851565852,0.0006435006435006435,4.0,8,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,8,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,8.0,8,0.0
2480.0,2011,1942.0,2005.0,37.7,24.5,0.0008064516129032258,0.0,0.3863141072206887,0.5635624001162284,0.0,0.0,15,0.0
2504.0,2012,1939.0,2005.0,33.7,26.4,0.001597444089456869,0.0,0.39162631728852176,0.5472799772144689,0.0,2.0,15,0.0
2525.0,2013,1941.0,2007.0,32.7,27.9,0.001188118811881188,0.0,0.3507002801120448,0.5953781512605042,0.0,6.0,15,0.0
2530.0,2014,1939.0,2007.0,4.5,26.4,0.0007905138339920951,0.00014025245441795232,0.3660589060308556,0.5741935483870968,0.0,7.0,15,0.0
2605.0,2015,1939.0,2011.0,1754.0,24.4,0.002687140115163148,0.00028776978417266187,0.3541007194244604,0.5764028776978417,0.0,5.0,15,0.0
2622.0,2016,1939.0,2012.0,1759.0,27.2,0.0007627765064836003,0.00014058765640376775,0.3424715309995782,0.5499789118515395,0.0,9.0,15,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,15,0.0
